Datetime, Temperature;
18/7/2016 16:15;27,665
18/7/2016 16:30;27,209
18/7/2016 16:45;27,224
18/7/2016 17:00;27,038
18/7/2016 17:15;26,801
18/7/2016 17:30;26,181
18/7/2016 17:45;26,034
18/7/2016 18:00;26,226
18/7/2016 18:15;26,226
18/7/2016 18:30;26,091
18/7/2016 18:45;26,898
18/7/2016 19:00;25,769
18/7/2016 19:15;25,179
18/7/2016 19:30;24,755
18/7/2016 19:45;24,352
18/7/2016 20:00;24,131
18/7/2016 20:15;24,006
18/7/2016 20:30;23,917
18/7/2016 20:45;23,752
18/7/2016 21:00;23,480
18/7/2016 21:15;23,272
18/7/2016 21:30;23,182
18/7/2016 21:45;23,243
18/7/2016 22:00;23,233
18/7/2016 22:15;23,078
18/7/2016 22:30;22,852
18/7/2016 22:45;22,535
18/7/2016 23:00;22,456
18/7/2016 23:15;22,265
18/7/2016 23:30;22,241
18/7/2016 23:45;22,252
19/7/2016 00:00;22,216
19/7/2016 00:15;22,216
19/7/2016 00:30;22,079
19/7/2016 00:45;22,072
19/7/2016 01:00;22,098
19/7/2016 01:15;22,049
19/7/2016 01:30;22,273
19/7/2016 01:45;22,637
19/7/2016 02:00;22,637
19/7/2016 02:15;22,611
19/7/2016 02:30;22,631
19/7/2016 02:45;22,356
19/7/2016 03:00;22,189
19/7/2016 03:15;22,059
19/7/2016 03:30;22,134
19/7/2016 03:45;22,476
19/7/2016 04:00;22,571
19/7/2016 04:15;22,632
19/7/2016 04:30;22,645
19/7/2016 04:45;22,825
19/7/2016 05:00;23,264
19/7/2016 05:15;23,238
19/7/2016 05:30;23,361
19/7/2016 05:45;22,935
19/7/2016 06:00;22,180
19/7/2016 06:15;22,625
19/7/2016 06:30;22,599
19/7/2016 06:45;22,317
19/7/2016 07:00;22,221
19/7/2016 07:15;23,775
19/7/2016 07:30;24,431
19/7/2016 07:45;24,215
19/7/2016 08:00;24,139
19/7/2016 08:15;24,659
19/7/2016 08:30;25,112
19/7/2016 08:45;25,848
19/7/2016 09:00;26,727
19/7/2016 09:15;27,428
19/7/2016 09:30;28,039
19/7/2016 09:45;28,523
19/7/2016 10:00;28,900
19/7/2016 10:15;29,331
19/7/2016 10:30;29,616
19/7/2016 10:45;29,938
19/7/2016 11:00;30,892
19/7/2016 11:15;32,077
19/7/2016 11:30;32,482
19/7/2016 11:45;31,308
19/7/2016 12:00;31,072
19/7/2016 12:15;30,931
19/7/2016 12:30;31,073
19/7/2016 12:45;32,172
19/7/2016 13:00;32,068
19/7/2016 13:15;32,883
19/7/2016 13:30;31,541
19/7/2016 13:45;31,019
19/7/2016 14:00;31,065
19/7/2016 14:15;32,188
19/7/2016 14:30;32,425
19/7/2016 14:45;31,799
19/7/2016 15:00;31,611
19/7/2016 15:15;31,665
19/7/2016 15:30;31,533
19/7/2016 15:45;32,888
19/7/2016 16:00;32,673
19/7/2016 16:15;31,973
19/7/2016 16:30;31,169
19/7/2016 16:45;30,947
19/7/2016 17:00;30,048
19/7/2016 17:15;29,346
19/7/2016 17:30;28,673
19/7/2016 17:45;28,012
19/7/2016 18:00;27,465
19/7/2016 18:15;27,276
19/7/2016 18:30;27,498
19/7/2016 18:45;28,200
19/7/2016 19:00;27,356
19/7/2016 19:15;26,587
19/7/2016 19:30;25,889
19/7/2016 19:45;25,360
19/7/2016 20:00;24,887
19/7/2016 20:15;24,656
19/7/2016 20:30;24,454
19/7/2016 20:45;24,346
19/7/2016 21:00;24,095
19/7/2016 21:15;23,781
19/7/2016 21:30;23,730
19/7/2016 21:45;23,562
19/7/2016 22:00;23,297
19/7/2016 22:15;23,110
19/7/2016 22:30;22,871
19/7/2016 22:45;22,732
19/7/2016 23:00;22,752
19/7/2016 23:15;22,736
19/7/2016 23:30;22,859
19/7/2016 23:45;22,817
20/7/2016 00:00;22,893
20/7/2016 00:15;22,856
20/7/2016 00:30;22,605
20/7/2016 00:45;22,431
20/7/2016 01:00;22,391
20/7/2016 01:15;22,621
20/7/2016 01:30;22,877
20/7/2016 01:45;23,042
20/7/2016 02:00;23,164
20/7/2016 02:15;23,352
20/7/2016 02:30;23,503
20/7/2016 02:45;23,445
20/7/2016 03:00;23,242
20/7/2016 03:15;22,797
20/7/2016 03:30;22,583
20/7/2016 03:45;22,667
20/7/2016 04:00;22,865
20/7/2016 04:15;22,975
20/7/2016 04:30;22,780
20/7/2016 04:45;23,017
20/7/2016 05:00;23,473
20/7/2016 05:15;23,958
20/7/2016 05:30;24,535
20/7/2016 05:45;24,744
20/7/2016 06:00;24,881
20/7/2016 06:15;24,852
20/7/2016 06:30;24,844
20/7/2016 06:45;24,667
20/7/2016 07:00;24,645
20/7/2016 07:15;25,440
20/7/2016 07:30;25,325
20/7/2016 07:45;25,098
20/7/2016 08:00;25,135
20/7/2016 08:15;25,384
20/7/2016 08:30;26,043
20/7/2016 08:45;26,641
20/7/2016 09:00;27,438
20/7/2016 09:15;28,112
20/7/2016 09:30;28,573
20/7/2016 09:45;29,137
20/7/2016 10:00;29,622
20/7/2016 10:15;29,983
20/7/2016 10:30;30,503
20/7/2016 10:45;30,599
20/7/2016 11:00;31,148
20/7/2016 11:15;32,535
20/7/2016 11:30;32,610
20/7/2016 11:45;31,286
20/7/2016 12:00;30,830
20/7/2016 12:15;30,560
20/7/2016 12:30;30,792
20/7/2016 12:45;32,020
20/7/2016 13:00;32,047
20/7/2016 13:15;32,654
20/7/2016 13:30;31,555
20/7/2016 13:45;31,264
20/7/2016 14:00;30,830
20/7/2016 14:15;31,357
20/7/2016 14:30;30,601
20/7/2016 14:45;30,188
20/7/2016 15:00;29,969
20/7/2016 15:15;30,354
20/7/2016 15:30;30,713
20/7/2016 15:45;31,541
20/7/2016 16:00;31,704
20/7/2016 16:15;31,484
20/7/2016 16:30;30,859
20/7/2016 16:45;30,281
20/7/2016 17:00;29,692
20/7/2016 17:15;29,449
20/7/2016 17:30;29,260
20/7/2016 17:45;29,351
20/7/2016 18:00;29,118
20/7/2016 18:15;29,081
20/7/2016 18:30;29,010
20/7/2016 18:45;29,013
20/7/2016 19:00;28,215
20/7/2016 19:15;27,260
20/7/2016 19:30;26,572
20/7/2016 19:45;26,129
20/7/2016 20:00;25,808
20/7/2016 20:15;25,478
20/7/2016 20:30;25,018
20/7/2016 20:45;24,438
20/7/2016 21:00;23,898
20/7/2016 21:15;23,435
20/7/2016 21:30;23,081
20/7/2016 21:45;22,825
20/7/2016 22:00;22,597
20/7/2016 22:15;22,460
20/7/2016 22:30;22,408
20/7/2016 22:45;22,528
20/7/2016 23:00;23,180
20/7/2016 23:15;23,684
20/7/2016 23:30;23,968
20/7/2016 23:45;23,816
21/7/2016 00:00;23,646
21/7/2016 00:15;23,557
21/7/2016 00:30;23,275
21/7/2016 00:45;23,223
21/7/2016 01:00;23,373
21/7/2016 01:15;23,461
21/7/2016 01:30;23,335
21/7/2016 01:45;23,290
21/7/2016 02:00;23,230
21/7/2016 02:15;23,393
21/7/2016 02:30;23,425
21/7/2016 02:45;23,418
21/7/2016 03:00;23,439
21/7/2016 03:15;23,425
21/7/2016 03:30;23,164
21/7/2016 03:45;22,858
21/7/2016 04:00;22,677
21/7/2016 04:15;22,732
21/7/2016 04:30;22,725
21/7/2016 04:45;22,466
21/7/2016 05:00;22,208
21/7/2016 05:15;22,078
21/7/2016 05:30;21,961
21/7/2016 05:45;21,790
21/7/2016 06:00;21,659
21/7/2016 06:15;21,527
21/7/2016 06:30;21,416
21/7/2016 06:45;21,370
21/7/2016 07:00;21,505
21/7/2016 07:15;22,968
21/7/2016 07:30;23,626
21/7/2016 07:45;23,891
21/7/2016 08:00;24,271
21/7/2016 08:15;24,725
21/7/2016 08:30;25,316
21/7/2016 08:45;26,224
21/7/2016 09:00;27,260
21/7/2016 09:15;28,110
21/7/2016 09:30;28,810
21/7/2016 09:45;29,472
21/7/2016 10:00;29,930
21/7/2016 10:15;30,312
21/7/2016 10:30;30,615
21/7/2016 10:45;30,842
21/7/2016 11:00;31,497
21/7/2016 11:15;32,699
21/7/2016 11:30;32,868
21/7/2016 11:45;31,917
21/7/2016 12:00;31,824
21/7/2016 12:15;31,679
21/7/2016 12:30;32,503
21/7/2016 12:45;34,014
21/7/2016 13:00;33,944
21/7/2016 13:15;34,076
21/7/2016 13:30;32,744
21/7/2016 13:45;32,274
21/7/2016 14:00;31,432
21/7/2016 14:15;32,496
21/7/2016 14:30;32,804
21/7/2016 14:45;32,272
21/7/2016 15:00;31,831
21/7/2016 15:15;31,245
21/7/2016 15:30;31,270
21/7/2016 15:45;32,385
21/7/2016 16:00;32,761
21/7/2016 16:15;32,072
21/7/2016 16:30;31,249
21/7/2016 16:45;30,643
21/7/2016 17:00;30,708
21/7/2016 17:15;30,677
21/7/2016 17:30;30,792
21/7/2016 17:45;30,708
21/7/2016 18:00;30,660
21/7/2016 18:15;30,556
21/7/2016 18:30;30,605
21/7/2016 18:45;30,973
21/7/2016 19:00;30,658
21/7/2016 19:15;30,046
21/7/2016 19:30;29,291
21/7/2016 19:45;28,280
21/7/2016 20:00;27,303
21/7/2016 20:15;26,614
21/7/2016 20:30;26,055
21/7/2016 20:45;25,527
21/7/2016 21:00;24,956
21/7/2016 21:15;24,421
21/7/2016 21:30;23,942
21/7/2016 21:45;23,569
21/7/2016 22:00;23,299
21/7/2016 22:15;23,064
21/7/2016 22:30;22,797
21/7/2016 22:45;22,583
21/7/2016 23:00;22,452
21/7/2016 23:15;22,362
21/7/2016 23:30;22,312
21/7/2016 23:45;22,224
22/7/2016 00:00;22,120
22/7/2016 00:15;22,141
22/7/2016 00:30;22,059
22/7/2016 00:45;21,984
22/7/2016 01:00;21,963
22/7/2016 01:15;21,947
22/7/2016 01:30;21,968
22/7/2016 01:45;21,872
22/7/2016 02:00;21,661
22/7/2016 02:15;21,573
22/7/2016 02:30;21,469
22/7/2016 02:45;21,444
22/7/2016 03:00;21,362
22/7/2016 03:15;21,343
22/7/2016 03:30;21,501
22/7/2016 03:45;21,688
22/7/2016 04:00;21,584
22/7/2016 04:15;21,602
22/7/2016 04:30;21,835
22/7/2016 04:45;22,237
22/7/2016 05:00;22,281
22/7/2016 05:15;22,517
22/7/2016 05:30;22,602
22/7/2016 05:45;22,785
22/7/2016 06:00;22,767
22/7/2016 06:15;22,592
22/7/2016 06:30;22,611
22/7/2016 06:45;22,997
22/7/2016 07:00;23,180
22/7/2016 07:15;23,885
22/7/2016 07:30;24,198
22/7/2016 07:45;23,940
22/7/2016 08:00;24,356
22/7/2016 08:15;24,825
22/7/2016 08:30;25,232
22/7/2016 08:45;25,738
22/7/2016 09:00;26,590
22/7/2016 09:15;27,041
22/7/2016 09:30;27,366
22/7/2016 09:45;27,626
22/7/2016 10:00;27,783
22/7/2016 10:15;28,369
22/7/2016 10:30;29,072
22/7/2016 10:45;29,829
22/7/2016 11:00;31,050
22/7/2016 11:15;32,438
22/7/2016 11:30;32,530
22/7/2016 11:45;31,456
22/7/2016 12:00;31,752
22/7/2016 12:15;31,605
22/7/2016 12:30;31,831
22/7/2016 12:45;33,162
22/7/2016 13:00;32,825
22/7/2016 13:15;32,822
22/7/2016 13:30;31,962
22/7/2016 13:45;31,715
22/7/2016 14:00;31,951
22/7/2016 14:15;32,854
22/7/2016 14:30;33,247
22/7/2016 14:45;31,889
22/7/2016 15:00;31,884
22/7/2016 15:15;31,932
22/7/2016 15:30;31,886
22/7/2016 15:45;32,318
22/7/2016 16:00;33,043
22/7/2016 16:15;32,645
22/7/2016 16:30;31,737
22/7/2016 16:45;30,633
22/7/2016 17:00;30,514
22/7/2016 17:15;29,849
22/7/2016 17:30;29,782
22/7/2016 17:45;29,778
22/7/2016 18:00;29,463
22/7/2016 18:15;29,259
22/7/2016 18:30;28,973
22/7/2016 18:45;28,988
22/7/2016 19:00;28,798
22/7/2016 19:15;28,360
22/7/2016 19:30;27,765
22/7/2016 19:45;27,201
22/7/2016 20:00;26,523
22/7/2016 20:15;26,066
22/7/2016 20:30;25,542
22/7/2016 20:45;24,987
22/7/2016 21:00;24,563
22/7/2016 21:15;24,207
22/7/2016 21:30;23,937
22/7/2016 21:45;23,807
22/7/2016 22:00;23,679
22/7/2016 22:15;23,538
22/7/2016 22:30;23,413
22/7/2016 22:45;23,280
22/7/2016 23:00;23,209
22/7/2016 23:15;23,133
22/7/2016 23:30;23,116
22/7/2016 23:45;23,051
23/7/2016 00:00;23,016
23/7/2016 00:15;22,991
23/7/2016 00:30;22,943
23/7/2016 00:45;22,906
23/7/2016 01:00;22,919
23/7/2016 01:15;23,019
23/7/2016 01:30;22,937
23/7/2016 01:45;22,827
23/7/2016 02:00;22,722
23/7/2016 02:15;22,532
23/7/2016 02:30;22,349
23/7/2016 02:45;22,173
23/7/2016 03:00;22,077
23/7/2016 03:15;22,045
23/7/2016 03:30;21,968
23/7/2016 03:45;21,898
23/7/2016 04:00;21,861
23/7/2016 04:15;21,852
23/7/2016 04:30;21,862
23/7/2016 04:45;21,908
23/7/2016 05:00;22,032
23/7/2016 05:15;22,140
23/7/2016 05:30;22,303
23/7/2016 05:45;22,398
23/7/2016 06:00;22,466
23/7/2016 06:15;22,345
23/7/2016 06:30;22,098
23/7/2016 06:45;21,930
23/7/2016 07:00;22,154
23/7/2016 07:15;22,951
23/7/2016 07:30;23,280
23/7/2016 07:45;23,544
23/7/2016 08:00;23,899
23/7/2016 08:15;24,371
23/7/2016 08:30;24,916
23/7/2016 08:45;25,718
23/7/2016 09:00;26,638
23/7/2016 09:15;27,306
23/7/2016 09:30;27,834
23/7/2016 09:45;28,342
23/7/2016 10:00;28,979
23/7/2016 10:15;29,279
23/7/2016 10:30;29,556
23/7/2016 10:45;29,866
23/7/2016 11:00;31,368
23/7/2016 11:15;33,289
23/7/2016 11:30;32,364
23/7/2016 11:45;31,330
23/7/2016 12:00;31,227
23/7/2016 12:15;31,222
23/7/2016 12:30;32,031
23/7/2016 12:45;33,710
23/7/2016 13:00;33,291
23/7/2016 13:15;33,334
23/7/2016 13:30;32,019
23/7/2016 13:45;31,829
23/7/2016 14:00;31,633
23/7/2016 14:15;32,547
23/7/2016 14:30;33,058
23/7/2016 14:45;31,872
23/7/2016 15:00;31,615
23/7/2016 15:15;31,993
23/7/2016 15:30;32,423
23/7/2016 15:45;32,563
23/7/2016 16:00;33,452
23/7/2016 16:15;33,597
23/7/2016 16:30;32,565
23/7/2016 16:45;31,966
23/7/2016 17:00;31,796
23/7/2016 17:15;31,575
23/7/2016 17:30;31,493
23/7/2016 17:45;31,079
23/7/2016 18:00;30,909
23/7/2016 18:15;30,419
23/7/2016 18:30;30,221
23/7/2016 18:45;30,651
23/7/2016 19:00;30,263
23/7/2016 19:15;29,587
23/7/2016 19:30;28,892
23/7/2016 19:45;28,313
23/7/2016 20:00;27,695
23/7/2016 20:15;27,218
23/7/2016 20:30;26,750
23/7/2016 20:45;26,241
23/7/2016 21:00;25,576
23/7/2016 21:15;24,881
23/7/2016 21:30;24,513
23/7/2016 21:45;24,296
23/7/2016 22:00;24,185
23/7/2016 22:15;23,994
23/7/2016 22:30;23,778
23/7/2016 22:45;23,729
23/7/2016 23:00;23,710
23/7/2016 23:15;23,611
23/7/2016 23:30;23,652
23/7/2016 23:45;23,615
24/7/2016 00:00;23,489
24/7/2016 00:15;23,419
24/7/2016 00:30;23,444
24/7/2016 00:45;23,422
24/7/2016 01:00;23,605
24/7/2016 01:15;23,749
24/7/2016 01:30;23,701
24/7/2016 01:45;23,701
24/7/2016 02:00;23,684
24/7/2016 02:15;23,660
24/7/2016 02:30;23,653
24/7/2016 02:45;23,666
24/7/2016 03:00;23,690
24/7/2016 03:15;23,640
24/7/2016 03:30;23,614
24/7/2016 03:45;23,540
24/7/2016 04:00;23,479
24/7/2016 04:15;23,315
24/7/2016 04:30;23,049
24/7/2016 04:45;22,794
24/7/2016 05:00;22,793
24/7/2016 05:15;22,801
24/7/2016 05:30;22,848
24/7/2016 05:45;22,901
24/7/2016 06:00;22,862
24/7/2016 06:15;22,895
24/7/2016 06:30;22,874
24/7/2016 06:45;22,914
24/7/2016 07:00;23,119
24/7/2016 07:15;23,615
24/7/2016 07:30;23,959
24/7/2016 07:45;24,340
24/7/2016 08:00;24,743
24/7/2016 08:15;25,294
24/7/2016 08:30;25,848
24/7/2016 08:45;26,602
24/7/2016 09:00;27,509
24/7/2016 09:15;28,218
24/7/2016 09:30;28,903
24/7/2016 09:45;29,332
24/7/2016 10:00;29,562
24/7/2016 10:15;29,762
24/7/2016 10:30;30,066
24/7/2016 10:45;30,630
24/7/2016 11:00;32,414
24/7/2016 11:15;33,753
24/7/2016 11:30;32,576
24/7/2016 11:45;32,095
24/7/2016 12:00;32,438
24/7/2016 12:15;32,142
24/7/2016 12:30;32,702
24/7/2016 12:45;34,224
24/7/2016 13:00;33,634
24/7/2016 13:15;33,811
24/7/2016 13:30;32,870
24/7/2016 13:45;32,493
24/7/2016 14:00;32,535
24/7/2016 14:15;33,018
24/7/2016 14:30;33,342
24/7/2016 14:45;33,181
24/7/2016 15:00;32,934
24/7/2016 15:15;33,096
24/7/2016 15:30;32,527
24/7/2016 15:45;32,530
24/7/2016 16:00;32,933
24/7/2016 16:15;32,857
24/7/2016 16:30;32,554
24/7/2016 16:45;32,215
24/7/2016 17:00;31,829
24/7/2016 17:15;31,421
24/7/2016 17:30;31,151
24/7/2016 17:45;30,680
24/7/2016 18:00;30,182
24/7/2016 18:15;29,722
24/7/2016 18:30;29,615
24/7/2016 18:45;29,906
24/7/2016 19:00;29,289
24/7/2016 19:15;28,595
24/7/2016 19:30;28,068
24/7/2016 19:45;27,446
24/7/2016 20:00;26,966
24/7/2016 20:15;26,510
24/7/2016 20:30;26,118
24/7/2016 20:45;25,879
24/7/2016 21:00;25,706
24/7/2016 21:15;25,475
24/7/2016 21:30;25,110
24/7/2016 21:45;24,830
24/7/2016 22:00;24,642
24/7/2016 22:15;24,528
24/7/2016 22:30;24,326
24/7/2016 22:45;24,232
24/7/2016 23:00;24,236
24/7/2016 23:15;24,193
24/7/2016 23:30;24,025
24/7/2016 23:45;23,907
25/7/2016 00:00;23,880
25/7/2016 00:15;23,841
25/7/2016 00:30;23,797
25/7/2016 00:45;23,759
25/7/2016 01:00;23,729
25/7/2016 01:15;23,642
25/7/2016 01:30;23,546
25/7/2016 01:45;23,470
25/7/2016 02:00;23,407
25/7/2016 02:15;23,426
25/7/2016 02:30;23,403
25/7/2016 02:45;23,434
25/7/2016 03:00;23,458
25/7/2016 03:15;23,447
25/7/2016 03:30;23,397
25/7/2016 03:45;23,373
25/7/2016 04:00;23,342
25/7/2016 04:15;23,271
25/7/2016 04:30;23,198
25/7/2016 04:45;23,106
25/7/2016 05:00;23,048
25/7/2016 05:15;23,016
25/7/2016 05:30;23,082
25/7/2016 05:45;23,182
25/7/2016 06:00;23,126
25/7/2016 06:15;22,937
25/7/2016 06:30;22,749
25/7/2016 06:45;22,673
25/7/2016 07:00;22,668
25/7/2016 07:15;22,751
25/7/2016 07:30;22,855
25/7/2016 07:45;23,017
25/7/2016 08:00;23,358
25/7/2016 08:15;23,626
25/7/2016 08:30;23,892
25/7/2016 08:45;24,541
25/7/2016 09:00;25,803
25/7/2016 09:15;27,125
25/7/2016 09:30;27,884
25/7/2016 09:45;28,571
25/7/2016 10:00;28,574
25/7/2016 10:15;28,850
25/7/2016 10:30;29,437
25/7/2016 10:45;29,592
25/7/2016 11:00;32,152
25/7/2016 11:15;30,820
25/7/2016 11:30;30,109
25/7/2016 11:45;29,896
25/7/2016 12:00;30,660
25/7/2016 12:15;30,774
25/7/2016 12:30;31,263
25/7/2016 12:45;33,098
25/7/2016 13:00;32,618
25/7/2016 13:15;33,221
25/7/2016 13:30;32,428
25/7/2016 13:45;32,079
25/7/2016 14:00;31,853
25/7/2016 14:15;31,886
25/7/2016 14:30;31,936
25/7/2016 14:45;31,875
25/7/2016 15:00;31,741
25/7/2016 15:15;32,514
25/7/2016 15:30;32,031
25/7/2016 15:45;31,624
25/7/2016 16:00;32,177
25/7/2016 16:15;33,001
25/7/2016 16:30;31,711
25/7/2016 16:45;31,297
25/7/2016 17:00;31,567
25/7/2016 17:15;31,467
25/7/2016 17:30;31,361
25/7/2016 17:45;31,405
25/7/2016 18:00;31,313
25/7/2016 18:15;31,026
25/7/2016 18:30;30,816
25/7/2016 18:45;32,361
25/7/2016 19:00;31,247
25/7/2016 19:15;30,259
25/7/2016 19:30;29,187
25/7/2016 19:45;28,392
25/7/2016 20:00;27,197
25/7/2016 20:15;26,395
25/7/2016 20:30;25,848
25/7/2016 20:45;25,322
25/7/2016 21:00;24,788
25/7/2016 21:15;24,367
25/7/2016 21:30;24,019
25/7/2016 21:45;23,777
25/7/2016 22:00;23,620
25/7/2016 22:15;23,474
25/7/2016 22:30;23,346
25/7/2016 22:45;23,351
25/7/2016 23:00;23,377
25/7/2016 23:15;23,310
25/7/2016 23:30;23,159
25/7/2016 23:45;23,024
26/7/2016 00:00;23,030
26/7/2016 00:15;23,161
26/7/2016 00:30;23,267
26/7/2016 00:45;23,201
26/7/2016 01:00;23,267
26/7/2016 01:15;23,390
26/7/2016 01:30;23,391
26/7/2016 01:45;23,229
26/7/2016 02:00;23,126
26/7/2016 02:15;23,126
26/7/2016 02:30;23,095
26/7/2016 02:45;23,008
26/7/2016 03:00;22,843
26/7/2016 03:15;22,655
26/7/2016 03:30;22,482
26/7/2016 03:45;22,407
26/7/2016 04:00;22,387
26/7/2016 04:15;22,312
26/7/2016 04:30;22,219
26/7/2016 04:45;22,201
26/7/2016 05:00;22,169
26/7/2016 05:15;22,059
26/7/2016 05:30;21,948
26/7/2016 05:45;21,816
26/7/2016 06:00;21,814
26/7/2016 06:15;21,924
26/7/2016 06:30;22,003
26/7/2016 06:45;22,201
26/7/2016 07:00;22,420
26/7/2016 07:15;22,667
26/7/2016 07:30;23,016
26/7/2016 07:45;23,450
26/7/2016 08:00;23,853
26/7/2016 08:15;24,459
26/7/2016 08:30;24,583
26/7/2016 08:45;24,418
26/7/2016 09:00;24,152
26/7/2016 09:15;24,010
26/7/2016 09:30;24,060
26/7/2016 09:45;24,733
26/7/2016 10:00;25,145
26/7/2016 10:15;25,341
26/7/2016 10:30;26,625
26/7/2016 10:45;28,144
26/7/2016 11:00;28,901
26/7/2016 11:15;29,060
26/7/2016 11:30;29,853
26/7/2016 11:45;29,020
26/7/2016 12:00;28,798
26/7/2016 12:15;28,237
26/7/2016 12:30;28,611
26/7/2016 12:45;29,411
26/7/2016 13:00;30,145
26/7/2016 13:15;31,244
26/7/2016 13:30;31,244
26/7/2016 13:45;30,413
26/7/2016 14:00;30,819
26/7/2016 14:15;31,333
26/7/2016 14:30;31,374
26/7/2016 14:45;31,493
26/7/2016 15:00;31,300
26/7/2016 15:15;31,570
26/7/2016 15:30;31,684
26/7/2016 15:45;31,413
26/7/2016 16:00;31,570
26/7/2016 16:15;33,030
26/7/2016 16:30;31,577
26/7/2016 16:45;31,020
26/7/2016 17:00;31,203
26/7/2016 17:15;30,855
26/7/2016 17:30;30,808
26/7/2016 17:45;30,483
26/7/2016 18:00;29,930
26/7/2016 18:15;29,371
26/7/2016 18:30;29,095
26/7/2016 18:45;30,007
26/7/2016 19:00;28,808
26/7/2016 19:15;27,799
26/7/2016 19:30;27,114
26/7/2016 19:45;26,633
26/7/2016 20:00;26,201
26/7/2016 20:15;25,975
26/7/2016 20:30;25,738
26/7/2016 20:45;25,554
26/7/2016 21:00;25,377
26/7/2016 21:15;25,145
26/7/2016 21:30;25,166
26/7/2016 21:45;25,368
26/7/2016 22:00;24,768
26/7/2016 22:15;24,217
26/7/2016 22:30;23,848
26/7/2016 22:45;23,591
26/7/2016 23:00;23,396
26/7/2016 23:15;23,267
26/7/2016 23:30;23,242
26/7/2016 23:45;23,377
27/7/2016 00:00;23,402
27/7/2016 00:15;23,178
27/7/2016 00:30;22,978
27/7/2016 00:45;22,945
27/7/2016 01:00;22,939
27/7/2016 01:15;22,845
27/7/2016 01:30;22,791
27/7/2016 01:45;22,838
27/7/2016 02:00;22,946
27/7/2016 02:15;22,920
27/7/2016 02:30;23,140
27/7/2016 02:45;23,373
27/7/2016 03:00;23,602
27/7/2016 03:15;23,710
27/7/2016 03:30;23,845
27/7/2016 03:45;23,774
27/7/2016 04:00;23,710
27/7/2016 04:15;23,714
27/7/2016 04:30;23,557
27/7/2016 04:45;23,358
27/7/2016 05:00;23,223
27/7/2016 05:15;23,129
27/7/2016 05:30;23,364
27/7/2016 05:45;23,741
27/7/2016 06:00;23,448
27/7/2016 06:15;23,468
27/7/2016 06:30;23,758
27/7/2016 06:45;23,663
27/7/2016 07:00;23,426
27/7/2016 07:15;23,226
27/7/2016 07:30;23,165
27/7/2016 07:45;23,261
27/7/2016 08:00;23,544
27/7/2016 08:15;23,958
27/7/2016 08:30;24,903
27/7/2016 08:45;26,204
27/7/2016 09:00;27,257
27/7/2016 09:15;27,910
27/7/2016 09:30;28,450
27/7/2016 09:45;28,950
27/7/2016 10:00;29,472
27/7/2016 10:15;29,876
27/7/2016 10:30;30,125
27/7/2016 10:45;30,464
27/7/2016 11:00;33,183
27/7/2016 11:15;35,223
27/7/2016 11:30;32,867
27/7/2016 11:45;32,106
27/7/2016 12:00;31,944
27/7/2016 12:15;32,104
27/7/2016 12:30;32,691
27/7/2016 12:45;34,758
27/7/2016 13:00;33,630
27/7/2016 13:15;34,092
27/7/2016 13:30;33,465
27/7/2016 13:45;33,465
27/7/2016 14:00;32,985
27/7/2016 14:15;33,210
27/7/2016 14:30;34,011
27/7/2016 14:45;34,076
27/7/2016 15:00;33,550
27/7/2016 15:15;33,626
27/7/2016 15:30;33,748
27/7/2016 15:45;33,510
27/7/2016 16:00;33,741
27/7/2016 16:15;34,926
27/7/2016 16:30;33,292
27/7/2016 16:45;32,317
27/7/2016 17:00;31,824
27/7/2016 17:15;31,288
27/7/2016 17:30;31,022
27/7/2016 17:45;31,260
27/7/2016 18:00;30,948
27/7/2016 18:15;30,649
27/7/2016 18:30;30,450
27/7/2016 18:45;32,017
27/7/2016 19:00;30,501
27/7/2016 19:15;29,213
27/7/2016 19:30;28,348
27/7/2016 19:45;27,652
27/7/2016 20:00;27,129
27/7/2016 20:15;26,607
27/7/2016 20:30;26,115
27/7/2016 20:45;25,561
27/7/2016 21:00;25,048
27/7/2016 21:15;24,646
27/7/2016 21:30;24,400
27/7/2016 21:45;24,252
27/7/2016 22:00;24,210
27/7/2016 22:15;24,206
27/7/2016 22:30;24,184
27/7/2016 22:45;24,127
27/7/2016 23:00;24,196
27/7/2016 23:15;24,386
27/7/2016 23:30;24,822
27/7/2016 23:45;25,069
28/7/2016 00:00;25,690
28/7/2016 00:15;26,082
28/7/2016 00:30;26,051
28/7/2016 00:45;25,821
28/7/2016 01:00;25,492
28/7/2016 01:15;24,640
28/7/2016 01:30;23,835
28/7/2016 01:45;23,483
28/7/2016 02:00;23,290
28/7/2016 02:15;23,227
28/7/2016 02:30;23,084
28/7/2016 02:45;22,966
28/7/2016 03:00;22,958
28/7/2016 03:15;22,932
28/7/2016 03:30;22,861
28/7/2016 03:45;22,774
28/7/2016 04:00;22,670
28/7/2016 04:15;22,658
28/7/2016 04:30;22,605
28/7/2016 04:45;22,629
28/7/2016 05:00;22,611
28/7/2016 05:15;22,433
28/7/2016 05:30;22,232
28/7/2016 05:45;22,258
28/7/2016 06:00;22,369
28/7/2016 06:15;22,502
28/7/2016 06:30;22,608
28/7/2016 06:45;22,524
28/7/2016 07:00;22,492
28/7/2016 07:15;22,755
28/7/2016 07:30;23,064
28/7/2016 07:45;23,396
28/7/2016 08:00;23,789
28/7/2016 08:15;24,090
28/7/2016 08:30;24,542
28/7/2016 08:45;25,424
28/7/2016 09:00;26,230
